method,C,code_family,step,metric,median,q25,q75,min,max,n_runs_available
greedy,0,"[625,25]",3.0,best_distance_so_far,8.0,8.0,8.0,8.0,8.0,10
greedy,0,"[625,25]",4.0,best_distance_so_far,8.0,8.0,8.0,8.0,8.0,10
greedy,0,"[625,25]",5.0,best_distance_so_far,8.0,8.0,8.0,8.0,8.0,10
greedy,0,"[625,25]",6.0,best_distance_so_far,8.0,8.0,8.0,8.0,9.0,10
greedy,0,"[625,25]",7.0,best_distance_so_far,8.0,8.0,8.0,8.0,9.0,10
greedy,0,"[625,25]",8.0,best_distance_so_far,8.0,8.0,8.0,8.0,9.0,10
greedy,0,"[625,25]",9.0,best_distance_so_far,8.0,8.0,8.0,8.0,9.0,10
greedy,0,"[625,25]",10.0,best_distance_so_far,8.0,8.0,8.0,8.0,9.0,10
greedy,0,"[625,25]",11.0,best_distance_so_far,8.0,8.0,8.0,8.0,9.0,10
greedy,0,"[625,25]",12.0,best_distance_so_far,8.0,8.0,8.0,8.0,9.0,10
greedy,0,"[625,25]",13.0,best_distance_so_far,8.0,8.0,8.0,8.0,9.0,10
greedy,0,"[625,25]",14.0,best_distance_so_far,8.0,8.0,8.0,8.0,9.0,10
greedy,0,"[625,25]",15.0,best_distance_so_far,8.0,8.0,8.0,8.0,9.0,10
greedy,0,"[625,25]",16.0,best_distance_so_far,8.0,8.0,8.0,8.0,9.0,10
greedy,0,"[625,25]",17.0,best_distance_so_far,8.0,8.0,8.0,8.0,9.0,10
greedy,0,"[625,25]",18.0,best_distance_so_far,8.0,8.0,8.0,8.0,9.0,10
greedy,0,"[625,25]",19.0,best_distance_so_far,8.0,8.0,8.0,8.0,9.0,10
greedy,0,"[625,25]",20.0,best_distance_so_far,8.0,8.0,8.0,8.0,9.0,10
greedy,0,"[625,25]",21.0,best_distance_so_far,8.0,8.0,8.0,8.0,9.0,10
greedy,0,"[625,25]",22.0,best_distance_so_far,8.0,8.0,8.0,8.0,9.0,10
greedy,0,"[625,25]",23.0,best_distance_so_far,8.0,8.0,8.0,8.0,9.0,10
greedy,0,"[625,25]",24.0,best_distance_so_far,8.0,8.0,8.0,8.0,9.0,10
greedy,0,"[625,25]",25.0,best_distance_so_far,8.0,8.0,8.0,8.0,9.0,10
greedy,0,"[625,25]",26.0,best_distance_so_far,8.0,8.0,8.0,8.0,9.0,10
greedy,0,"[625,25]",27.0,best_distance_so_far,8.0,8.0,8.0,8.0,9.0,10
greedy,0,"[625,25]",28.0,best_distance_so_far,8.0,8.0,8.75,8.0,9.0,10
greedy,0,"[625,25]",29.0,best_distance_so_far,8.0,8.0,8.75,8.0,9.0,10
greedy,0,"[625,25]",30.0,best_distance_so_far,8.0,8.0,8.75,8.0,9.0,10
greedy,0,"[625,25]",31.0,best_distance_so_far,8.0,8.0,8.75,8.0,9.0,10
greedy,0,"[625,25]",32.0,best_distance_so_far,8.0,8.0,8.75,8.0,9.0,10
greedy,0,"[625,25]",33.0,best_distance_so_far,8.0,8.0,8.75,8.0,9.0,10
greedy,0,"[625,25]",34.0,best_distance_so_far,8.0,8.0,9.0,8.0,9.0,10
greedy,0,"[625,25]",35.0,best_distance_so_far,8.0,8.0,9.0,8.0,9.0,10
greedy,0,"[625,25]",36.0,best_distance_so_far,8.0,8.0,9.0,8.0,9.0,10
greedy,0,"[625,25]",37.0,best_distance_so_far,8.0,8.0,9.0,8.0,9.0,10
greedy,0,"[625,25]",38.0,best_distance_so_far,8.0,8.0,9.0,8.0,9.0,10
greedy,0,"[625,25]",39.0,best_distance_so_far,8.0,8.0,9.0,8.0,9.0,10
greedy,0,"[625,25]",40.0,best_distance_so_far,8.0,8.0,9.0,8.0,9.0,10
greedy,0,"[625,25]",41.0,best_distance_so_far,8.0,8.0,9.0,8.0,9.0,10
greedy,0,"[625,25]",42.0,best_distance_so_far,8.0,8.0,9.0,8.0,9.0,10
greedy,0,"[625,25]",43.0,best_distance_so_far,8.0,8.0,9.0,8.0,9.0,10
greedy,0,"[625,25]",44.0,best_distance_so_far,8.0,8.0,9.0,8.0,9.0,10
greedy,0,"[625,25]",45.0,best_distance_so_far,8.0,8.0,9.0,8.0,9.0,10
greedy,0,"[625,25]",46.0,best_distance_so_far,8.0,8.0,9.0,8.0,9.0,10
greedy,0,"[625,25]",47.0,best_distance_so_far,8.0,8.0,9.0,8.0,9.0,10
greedy,0,"[625,25]",48.0,best_distance_so_far,8.0,8.0,9.0,8.0,9.0,10
greedy,0,"[625,25]",49.0,best_distance_so_far,8.0,8.0,9.0,8.0,9.0,10
greedy,0,"[625,25]",50.0,best_distance_so_far,8.0,8.0,9.0,8.0,9.0,10
greedy,0,"[625,25]",0.0,best_score_at_best_distance_so_far,1061408010099.9994,1061408010099.9994,1061408010099.9994,1061408010099.9994,1061408010099.9994,10
greedy,0,"[625,25]",1.0,best_score_at_best_distance_so_far,47773110999.99997,47773110999.99997,51609999999.99997,47773110999.99997,51609999999.99997,10
greedy,0,"[625,25]",2.0,best_score_at_best_distance_so_far,37879050504.999985,36884199999.999985,41168310249.99998,31121211999.999985,41907009999.99998,10
greedy,0,"[625,25]",3.0,best_score_at_best_distance_so_far,30133659999.999985,20633250999.999992,36663677499.999985,18282000009.99999,41907009999.99998,10
greedy,0,"[625,25]",4.0,best_score_at_best_distance_so_far,24013704999.99999,19489875249.999992,28805725749.999985,18272100999.99999,32204019999.999985,10
greedy,0,"[625,25]",5.0,best_score_at_best_distance_so_far,19737350499.999992,18272100999.99999,25597457499.999985,18272100999.99999,29063100009.999985,10
greedy,0,"[625,25]",6.0,best_score_at_best_distance_so_far,18272100999.99999,18272100999.99999,18999825249.999992,11143209999.999996,28063299999.999985,10
greedy,0,"[625,25]",7.0,best_score_at_best_distance_so_far,18272100999.99999,18272100999.99999,18999825249.999992,11143209999.999996,28063299999.999985,10
greedy,0,"[625,25]",8.0,best_score_at_best_distance_so_far,18272100999.99999,18272100999.99999,18999825249.999992,11143209999.999996,27181209999.999985,10
greedy,0,"[625,25]",9.0,best_score_at_best_distance_so_far,18272100999.99999,18272100999.99999,18279525257.49999,11143209999.999996,27181209999.999985,10
greedy,0,"[625,25]",10.0,best_score_at_best_distance_so_far,18272100999.99999,18272100999.99999,18279525257.49999,11143209999.999996,27093000999.999985,10
greedy,0,"[625,25]",11.0,best_score_at_best_distance_so_far,18272100999.99999,18272100999.99999,18272100999.99999,11143209999.999996,19242399999.999992,10
greedy,0,"[625,25]",12.0,best_score_at_best_distance_so_far,18272100999.99999,18272100999.99999,18272100999.99999,11143209999.999996,18272100999.99999,10
greedy,0,"[625,25]",13.0,best_score_at_best_distance_so_far,18272100999.99999,18272100999.99999,18272100999.99999,11143209999.999996,18272100999.99999,10
greedy,0,"[625,25]",14.0,best_score_at_best_distance_so_far,18272100999.99999,18272100999.99999,18272100999.99999,11143209999.999996,18272100999.99999,10
greedy,0,"[625,25]",15.0,best_score_at_best_distance_so_far,18272100999.99999,18272100999.99999,18272100999.99999,11143209999.999996,18272100999.99999,10
greedy,0,"[625,25]",16.0,best_score_at_best_distance_so_far,18272100999.99999,18272100999.99999,18272100999.99999,11143209999.999996,18272100999.99999,10
greedy,0,"[625,25]",17.0,best_score_at_best_distance_so_far,18272100999.99999,18272100999.99999,18272100999.99999,11143209999.999996,18272100999.99999,10
greedy,0,"[625,25]",18.0,best_score_at_best_distance_so_far,18272100999.99999,18272100999.99999,18272100999.99999,11143209999.999996,18272100999.99999,10
greedy,0,"[625,25]",19.0,best_score_at_best_distance_so_far,18272100999.99999,18272100999.99999,18272100999.99999,11143209999.999996,18272100999.99999,10
greedy,0,"[625,25]",20.0,best_score_at_best_distance_so_far,18272100999.99999,18272100999.99999,18272100999.99999,11143209999.999996,18272100999.99999,10
greedy,0,"[625,25]",21.0,best_score_at_best_distance_so_far,18272100999.99999,18272100999.99999,18272100999.99999,11055000999.999996,18272100999.99999,10
greedy,0,"[625,25]",22.0,best_score_at_best_distance_so_far,18272100999.99999,18272100999.99999,18272100999.99999,11055000999.999996,18272100999.99999,10
greedy,0,"[625,25]",23.0,best_score_at_best_distance_so_far,18272100999.99999,18272100999.99999,18272100999.99999,9282000099.999996,18272100999.99999,10
greedy,0,"[625,25]",24.0,best_score_at_best_distance_so_far,18272100999.99999,18272100999.99999,18272100999.99999,9282000099.999996,18272100999.99999,10
greedy,0,"[625,25]",25.0,best_score_at_best_distance_so_far,18272100999.99999,18272100999.99999,18272100999.99999,9282000099.999996,18272100999.99999,10
greedy,0,"[625,25]",26.0,best_score_at_best_distance_so_far,18272100999.99999,18272100999.99999,18272100999.99999,9282000099.999996,18272100999.99999,10
greedy,0,"[625,25]",27.0,best_score_at_best_distance_so_far,18272100999.99999,18272100999.99999,18272100999.99999,9282000099.999996,18272100999.99999,10
greedy,0,"[625,25]",28.0,best_score_at_best_distance_so_far,18272100999.99999,12925432749.999994,18272100999.99999,9282000099.999996,18272100999.99999,10
greedy,0,"[625,25]",29.0,best_score_at_best_distance_so_far,18272100999.99999,12925432749.999994,18272100999.99999,9282000099.999996,18272100999.99999,10
greedy,0,"[625,25]",30.0,best_score_at_best_distance_so_far,18272100999.99999,12925432749.999994,18272100999.99999,9282000099.999996,18272100999.99999,10
greedy,0,"[625,25]",31.0,best_score_at_best_distance_so_far,18272100999.99999,12925432749.999994,18272100999.99999,9282000099.999996,18272100999.99999,10
greedy,0,"[625,25]",32.0,best_score_at_best_distance_so_far,18272100999.99999,12925432749.999994,18272100999.99999,9282000099.999996,18272100999.99999,10
greedy,0,"[625,25]",33.0,best_score_at_best_distance_so_far,18272100999.99999,12925432749.999994,18272100999.99999,9282000099.999996,18272100999.99999,10
greedy,0,"[625,25]",34.0,best_score_at_best_distance_so_far,18272100999.99999,11143209999.999996,18272100999.99999,9282000099.999996,18272100999.99999,10
greedy,0,"[625,25]",35.0,best_score_at_best_distance_so_far,18272100999.99999,11143209999.999996,18272100999.99999,9282000099.999996,18272100999.99999,10
greedy,0,"[625,25]",36.0,best_score_at_best_distance_so_far,18272100999.99999,11143209999.999996,18272100999.99999,9282000099.999996,18272100999.99999,10
greedy,0,"[625,25]",37.0,best_score_at_best_distance_so_far,18272100999.99999,11143209999.999996,18272100999.99999,9282000099.999996,18272100999.99999,10
greedy,0,"[625,25]",38.0,best_score_at_best_distance_so_far,18272100999.99999,11143209999.999996,18272100999.99999,9282000099.999996,18272100999.99999,10
greedy,0,"[625,25]",39.0,best_score_at_best_distance_so_far,18272100999.99999,11143209999.999996,18272100999.99999,9282000099.999996,18272100999.99999,10
greedy,0,"[625,25]",40.0,best_score_at_best_distance_so_far,18272100999.99999,11143209999.999996,18272100999.99999,9282000099.999996,18272100999.99999,10
greedy,0,"[625,25]",41.0,best_score_at_best_distance_so_far,18272100999.99999,11143209999.999996,18272100999.99999,9282000099.999996,18272100999.99999,10
greedy,0,"[625,25]",42.0,best_score_at_best_distance_so_far,18272100999.99999,11143209999.999996,18272100999.99999,9282000099.999996,18272100999.99999,10
greedy,0,"[625,25]",43.0,best_score_at_best_distance_so_far,18272100999.99999,11143209999.999996,18272100999.99999,9282000099.999996,18272100999.99999,10
greedy,0,"[625,25]",44.0,best_score_at_best_distance_so_far,18272100999.99999,11143209999.999996,18272100999.99999,9282000099.999996,18272100999.99999,10
greedy,0,"[625,25]",45.0,best_score_at_best_distance_so_far,18272100999.99999,11143209999.999996,18272100999.99999,9282000099.999996,18272100999.99999,10
greedy,0,"[625,25]",46.0,best_score_at_best_distance_so_far,18272100999.99999,11143209999.999996,18272100999.99999,9282000099.999996,18272100999.99999,10
greedy,0,"[625,25]",47.0,best_score_at_best_distance_so_far,18272100999.99999,11143209999.999996,18272100999.99999,9282000099.999996,18272100999.99999,10
greedy,0,"[625,25]",48.0,best_score_at_best_distance_so_far,18272100999.99999,11143209999.999996,18272100999.99999,9282000099.999996,18272100999.99999,10
greedy,0,"[625,25]",49.0,best_score_at_best_distance_so_far,18272100999.99999,11143209999.999996,18272100999.99999,9282000099.999996,18272100999.99999,10
greedy,0,"[625,25]",50.0,best_score_at_best_distance_so_far,18272100999.99999,11143209999.999996,18272100999.99999,9282000099.999996,18272100999.99999,10
greedy,0,"[625,25]",0.0,global_min_score_so_far,1061408010099.9994,1061408010099.9994,1061408010099.9994,1061408010099.9994,1061408010099.9994,10
greedy,0,"[625,25]",1.0,global_min_score_so_far,47773110999.99997,47773110999.99997,51609999999.99997,47773110999.99997,51609999999.99997,10
greedy,0,"[625,25]",2.0,global_min_score_so_far,37879050504.999985,36884199999.999985,41168310249.99998,31121211999.999985,41907009999.99998,10
greedy,0,"[625,25]",3.0,global_min_score_so_far,30133659999.999985,20633250999.999992,36663677499.999985,18282000009.99999,41907009999.99998,10
greedy,0,"[625,25]",4.0,global_min_score_so_far,24013704999.99999,19489875249.999992,28805725749.999985,18272100999.99999,32204019999.999985,10
greedy,0,"[625,25]",5.0,global_min_score_so_far,19737350499.999992,18272100999.99999,25597457499.999985,18272100999.99999,29063100009.999985,10
greedy,0,"[625,25]",6.0,global_min_score_so_far,18272100999.99999,18272100999.99999,18999825249.999992,11143209999.999996,28063299999.999985,10
greedy,0,"[625,25]",7.0,global_min_score_so_far,18272100999.99999,18272100999.99999,18999825249.999992,11143209999.999996,28063299999.999985,10
greedy,0,"[625,25]",8.0,global_min_score_so_far,18272100999.99999,18272100999.99999,18999825249.999992,11143209999.999996,27181209999.999985,10
greedy,0,"[625,25]",9.0,global_min_score_so_far,18272100999.99999,18272100999.99999,18279525257.49999,11143209999.999996,27181209999.999985,10
greedy,0,"[625,25]",10.0,global_min_score_so_far,18272100999.99999,18272100999.99999,18279525257.49999,11143209999.999996,27093000999.999985,10
greedy,0,"[625,25]",11.0,global_min_score_so_far,18272100999.99999,18272100999.99999,18272100999.99999,11143209999.999996,19242399999.999992,10
greedy,0,"[625,25]",12.0,global_min_score_so_far,18272100999.99999,18272100999.99999,18272100999.99999,11143209999.999996,18272100999.99999,10
greedy,0,"[625,25]",13.0,global_min_score_so_far,18272100999.99999,18272100999.99999,18272100999.99999,11143209999.999996,18272100999.99999,10
greedy,0,"[625,25]",14.0,global_min_score_so_far,18272100999.99999,18272100999.99999,18272100999.99999,11143209999.999996,18272100999.99999,10
greedy,0,"[625,25]",15.0,global_min_score_so_far,18272100999.99999,18272100999.99999,18272100999.99999,11143209999.999996,18272100999.99999,10
greedy,0,"[625,25]",16.0,global_min_score_so_far,18272100999.99999,18272100999.99999,18272100999.99999,11143209999.999996,18272100999.99999,10
greedy,0,"[625,25]",17.0,global_min_score_so_far,18272100999.99999,18272100999.99999,18272100999.99999,11143209999.999996,18272100999.99999,10
greedy,0,"[625,25]",18.0,global_min_score_so_far,18272100999.99999,18272100999.99999,18272100999.99999,11143209999.999996,18272100999.99999,10
greedy,0,"[625,25]",19.0,global_min_score_so_far,18272100999.99999,18272100999.99999,18272100999.99999,11143209999.999996,18272100999.99999,10
greedy,0,"[625,25]",20.0,global_min_score_so_far,18272100999.99999,18272100999.99999,18272100999.99999,11143209999.999996,18272100999.99999,10
greedy,0,"[625,25]",21.0,global_min_score_so_far,18272100999.99999,18272100999.99999,18272100999.99999,11055000999.999996,18272100999.99999,10
greedy,0,"[625,25]",22.0,global_min_score_so_far,18272100999.99999,18272100999.99999,18272100999.99999,11055000999.999996,18272100999.99999,10
greedy,0,"[625,25]",23.0,global_min_score_so_far,18272100999.99999,18272100999.99999,18272100999.99999,9282000099.999996,18272100999.99999,10
greedy,0,"[625,25]",24.0,global_min_score_so_far,18272100999.99999,18272100999.99999,18272100999.99999,9282000099.999996,18272100999.99999,10
greedy,0,"[625,25]",25.0,global_min_score_so_far,18272100999.99999,18272100999.99999,18272100999.99999,9282000099.999996,18272100999.99999,10
greedy,0,"[625,25]",26.0,global_min_score_so_far,18272100999.99999,18272100999.99999,18272100999.99999,9282000099.999996,18272100999.99999,10
greedy,0,"[625,25]",27.0,global_min_score_so_far,18272100999.99999,18272100999.99999,18272100999.99999,9282000099.999996,18272100999.99999,10
greedy,0,"[625,25]",28.0,global_min_score_so_far,18272100999.99999,12925432749.999994,18272100999.99999,9282000099.999996,18272100999.99999,10
greedy,0,"[625,25]",29.0,global_min_score_so_far,18272100999.99999,12925432749.999994,18272100999.99999,9282000099.999996,18272100999.99999,10
greedy,0,"[625,25]",30.0,global_min_score_so_far,18272100999.99999,12925432749.999994,18272100999.99999,9282000099.999996,18272100999.99999,10
greedy,0,"[625,25]",31.0,global_min_score_so_far,18272100999.99999,12925432749.999994,18272100999.99999,9282000099.999996,18272100999.99999,10
greedy,0,"[625,25]",32.0,global_min_score_so_far,18272100999.99999,12925432749.999994,18272100999.99999,9282000099.999996,18272100999.99999,10
greedy,0,"[625,25]",33.0,global_min_score_so_far,18272100999.99999,12925432749.999994,18272100999.99999,9282000099.999996,18272100999.99999,10
greedy,0,"[625,25]",34.0,global_min_score_so_far,18272100999.99999,11143209999.999996,18272100999.99999,9282000099.999996,18272100999.99999,10
greedy,0,"[625,25]",35.0,global_min_score_so_far,18272100999.99999,11143209999.999996,18272100999.99999,9282000099.999996,18272100999.99999,10
greedy,0,"[625,25]",36.0,global_min_score_so_far,18272100999.99999,11143209999.999996,18272100999.99999,9282000099.999996,18272100999.99999,10
greedy,0,"[625,25]",37.0,global_min_score_so_far,18272100999.99999,11143209999.999996,18272100999.99999,9282000099.999996,18272100999.99999,10
greedy,0,"[625,25]",38.0,global_min_score_so_far,18272100999.99999,11143209999.999996,18272100999.99999,9282000099.999996,18272100999.99999,10
greedy,0,"[625,25]",39.0,global_min_score_so_far,18272100999.99999,11143209999.999996,18272100999.99999,9282000099.999996,18272100999.99999,10
greedy,0,"[625,25]",40.0,global_min_score_so_far,18272100999.99999,11143209999.999996,18272100999.99999,9282000099.999996,18272100999.99999,10
greedy,0,"[625,25]",41.0,global_min_score_so_far,18272100999.99999,11143209999.999996,18272100999.99999,9282000099.999996,18272100999.99999,10
greedy,0,"[625,25]",42.0,global_min_score_so_far,18272100999.99999,11143209999.999996,18272100999.99999,9282000099.999996,18272100999.99999,10
greedy,0,"[625,25]",43.0,global_min_score_so_far,18272100999.99999,11143209999.999996,18272100999.99999,9282000099.999996,18272100999.99999,10
greedy,0,"[625,25]",44.0,global_min_score_so_far,18272100999.99999,11143209999.999996,18272100999.99999,9282000099.999996,18272100999.99999,10
greedy,0,"[625,25]",45.0,global_min_score_so_far,18272100999.99999,11143209999.999996,18272100999.99999,9282000099.999996,18272100999.99999,10
greedy,0,"[625,25]",46.0,global_min_score_so_far,18272100999.99999,11143209999.999996,18272100999.99999,9282000099.999996,18272100999.99999,10
greedy,0,"[625,25]",47.0,global_min_score_so_far,18272100999.99999,11143209999.999996,18272100999.99999,9282000099.999996,18272100999.99999,10
greedy,0,"[625,25]",48.0,global_min_score_so_far,18272100999.99999,11143209999.999996,18272100999.99999,9282000099.999996,18272100999.99999,10
greedy,0,"[625,25]",49.0,global_min_score_so_far,18272100999.99999,11143209999.999996,18272100999.99999,9282000099.999996,18272100999.99999,10
greedy,0,"[625,25]",50.0,global_min_score_so_far,18272100999.99999,11143209999.999996,18272100999.99999,9282000099.999996,18272100999.99999,10
greedy,0,"[625,25]",0.0,n_evaluated,1.0,1.0,1.0,1.0,1.0,10
greedy,0,"[625,25]",1.0,n_evaluated,249.0,248.0,251.25,245.0,254.0,10
greedy,0,"[625,25]",2.0,n_evaluated,288.5,285.25,308.5,278.0,315.0,10
greedy,0,"[625,25]",3.0,n_evaluated,331.0,323.25,363.5,308.0,386.0,10
greedy,0,"[625,25]",4.0,n_evaluated,372.5,363.25,417.5,351.0,454.0,10
greedy,0,"[625,25]",5.0,n_evaluated,409.5,400.0,463.0,387.0,533.0,10
greedy,0,"[625,25]",6.0,n_evaluated,460.0,437.0,505.5,431.0,576.0,10
greedy,0,"[625,25]",7.0,n_evaluated,502.0,475.0,542.75,438.0,616.0,10
greedy,0,"[625,25]",8.0,n_evaluated,540.0,517.75,586.25,440.0,657.0,10
greedy,0,"[625,25]",9.0,n_evaluated,580.5,562.25,631.5,442.0,709.0,10
greedy,0,"[625,25]",10.0,n_evaluated,614.0,600.5,675.25,443.0,764.0,10
greedy,0,"[625,25]",11.0,n_evaluated,663.5,634.0,724.5,444.0,805.0,10
greedy,0,"[625,25]",12.0,n_evaluated,706.0,666.5,756.75,444.0,856.0,10
greedy,0,"[625,25]",13.0,n_evaluated,745.0,703.0,794.0,448.0,897.0,10
greedy,0,"[625,25]",14.0,n_evaluated,784.0,738.0,829.75,451.0,944.0,10
greedy,0,"[625,25]",15.0,n_evaluated,826.5,778.5,873.0,454.0,1006.0,10
greedy,0,"[625,25]",16.0,n_evaluated,866.0,819.0,919.25,455.0,1057.0,10
greedy,0,"[625,25]",17.0,n_evaluated,909.5,861.5,969.5,457.0,1118.0,10
greedy,0,"[625,25]",18.0,n_evaluated,954.0,903.25,1004.0,464.0,1170.0,10
greedy,0,"[625,25]",19.0,n_evaluated,997.5,944.0,1046.0,467.0,1221.0,10
greedy,0,"[625,25]",20.0,n_evaluated,1045.5,990.0,1087.25,468.0,1280.0,10
greedy,0,"[625,25]",21.0,n_evaluated,1091.0,1038.5,1128.25,472.0,1335.0,10
greedy,0,"[625,25]",22.0,n_evaluated,1129.0,1077.0,1178.5,474.0,1390.0,10
greedy,0,"[625,25]",23.0,n_evaluated,1172.0,1111.0,1223.75,478.0,1454.0,10
greedy,0,"[625,25]",24.0,n_evaluated,1212.5,1149.0,1279.75,481.0,1514.0,10
greedy,0,"[625,25]",25.0,n_evaluated,1248.0,1195.0,1309.5,483.0,1570.0,10
greedy,0,"[625,25]",26.0,n_evaluated,1293.0,1243.5,1343.75,483.0,1628.0,10
greedy,0,"[625,25]",27.0,n_evaluated,1322.0,1287.0,1389.75,487.0,1687.0,10
greedy,0,"[625,25]",28.0,n_evaluated,1375.0,1307.5,1431.75,491.0,1739.0,10
greedy,0,"[625,25]",29.0,n_evaluated,1398.5,1343.75,1476.75,493.0,1784.0,10
greedy,0,"[625,25]",30.0,n_evaluated,1437.5,1377.0,1512.0,497.0,1825.0,10
greedy,0,"[625,25]",31.0,n_evaluated,1475.5,1394.0,1562.75,500.0,1869.0,10
greedy,0,"[625,25]",32.0,n_evaluated,1521.5,1404.75,1603.0,503.0,1918.0,10
greedy,0,"[625,25]",33.0,n_evaluated,1573.0,1415.5,1641.75,507.0,1960.0,10
greedy,0,"[625,25]",34.0,n_evaluated,1621.5,1428.25,1686.5,513.0,2010.0,10
greedy,0,"[625,25]",35.0,n_evaluated,1668.0,1440.5,1727.0,514.0,2016.0,10
greedy,0,"[625,25]",36.0,n_evaluated,1716.0,1454.5,1769.25,516.0,2021.0,10
greedy,0,"[625,25]",37.0,n_evaluated,1757.0,1465.5,1809.75,522.0,2028.0,10
greedy,0,"[625,25]",38.0,n_evaluated,1798.0,1479.25,1858.75,525.0,2035.0,10
greedy,0,"[625,25]",39.0,n_evaluated,1844.5,1496.25,1903.0,531.0,2043.0,10
greedy,0,"[625,25]",40.0,n_evaluated,1890.0,1514.0,1951.5,534.0,2070.0,10
greedy,0,"[625,25]",41.0,n_evaluated,1934.5,1531.25,1995.75,539.0,2131.0,10
greedy,0,"[625,25]",42.0,n_evaluated,1987.0,1549.0,2031.25,542.0,2190.0,10
greedy,0,"[625,25]",43.0,n_evaluated,2031.5,1566.0,2061.25,545.0,2242.0,10
greedy,0,"[625,25]",44.0,n_evaluated,2063.5,1582.75,2105.5,547.0,2291.0,10
greedy,0,"[625,25]",45.0,n_evaluated,2089.5,1596.5,2149.25,549.0,2332.0,10
greedy,0,"[625,25]",46.0,n_evaluated,2117.5,1608.5,2193.25,549.0,2380.0,10
greedy,0,"[625,25]",47.0,n_evaluated,2153.0,1622.75,2229.0,553.0,2418.0,10
greedy,0,"[625,25]",48.0,n_evaluated,2192.0,1631.0,2263.75,557.0,2467.0,10
greedy,0,"[625,25]",49.0,n_evaluated,2232.5,1635.5,2310.5,559.0,2513.0,10
greedy,0,"[625,25]",50.0,n_evaluated,2279.5,1639.25,2344.5,562.0,2560.0,10
greedy,1,"[1225,49]",0.0,best_distance_so_far,6.0,6.0,6.0,6.0,6.0,10
greedy,1,"[1225,49]",1.0,best_distance_so_far,9.0,9.0,9.75,8.0,10.0,10
greedy,1,"[1225,49]",2.0,best_distance_so_far,10.0,10.0,10.0,10.0,10.0,10
greedy,1,"[1225,49]",3.0,best_distance_so_far,10.0,10.0,10.0,10.0,10.0,10
greedy,1,"[1225,49]",4.0,best_distance_so_far,10.0,10.0,10.0,10.0,10.0,10
greedy,1,"[1225,49]",5.0,best_distance_so_far,10.0,10.0,10.0,10.0,10.0,10
greedy,1,"[1225,49]",6.0,best_distance_so_far,10.0,10.0,10.0,10.0,10.0,10
greedy,1,"[1225,49]",7.0,best_distance_so_far,10.0,10.0,10.0,10.0,10.0,10
greedy,1,"[1225,49]",8.0,best_distance_so_far,10.0,10.0,10.0,10.0,10.0,10
greedy,1,"[1225,49]",9.0,best_distance_so_far,10.0,10.0,10.0,10.0,10.0,10
greedy,1,"[1225,49]",10.0,best_distance_so_far,10.0,10.0,10.0,10.0,10.0,10
greedy,1,"[1225,49]",11.0,best_distance_so_far,10.0,10.0,10.0,10.0,10.0,10
greedy,1,"[1225,49]",12.0,best_distance_so_far,10.0,10.0,10.0,10.0,10.0,10
greedy,1,"[1225,49]",13.0,best_distance_so_far,10.0,10.0,10.0,10.0,10.0,10
greedy,1,"[1225,49]",14.0,best_distance_so_far,10.0,10.0,10.0,10.0,10.0,10
greedy,1,"[1225,49]",15.0,best_distance_so_far,10.0,10.0,10.0,10.0,10.0,10
greedy,1,"[1225,49]",16.0,best_distance_so_far,10.0,10.0,10.0,10.0,10.0,10
greedy,1,"[1225,49]",17.0,best_distance_so_far,10.0,10.0,10.0,10.0,10.0,10
greedy,1,"[1225,49]",18.0,best_distance_so_far,10.0,10.0,10.0,10.0,10.0,10
greedy,1,"[1225,49]",19.0,best_distance_so_far,10.0,10.0,10.0,10.0,10.0,10
greedy,1,"[1225,49]",20.0,best_distance_so_far,10.0,10.0,10.0,10.0,10.0,10
greedy,1,"[1225,49]",21.0,best_distance_so_far,10.0,10.0,10.0,10.0,10.0,10
greedy,1,"[1225,49]",22.0,best_distance_so_far,10.0,10.0,10.0,10.0,10.0,10
greedy,1,"[1225,49]",23.0,best_distance_so_far,10.0,10.0,10.0,10.0,10.0,10
greedy,1,"[1225,49]",24.0,best_distance_so_far,10.0,10.0,10.0,10.0,10.0,10
greedy,1,"[1225,49]",25.0,best_distance_so_far,10.0,10.0,10.0,10.0,10.0,10
greedy,1,"[1225,49]",26.0,best_distance_so_far,10.0,10.0,10.0,10.0,10.0,10
greedy,1,"[1225,49]",27.0,best_distance_so_far,10.0,10.0,10.0,10.0,10.0,10
greedy,1,"[1225,49]",28.0,best_distance_so_far,10.0,10.0,10.0,10.0,10.0,10
greedy,1,"[1225,49]",29.0,best_distance_so_far,10.0,10.0,10.0,10.0,10.0,10
greedy,1,"[1225,49]",30.0,best_distance_so_far,10.0,10.0,10.0,10.0,10.0,10
greedy,1,"[1225,49]",31.0,best_distance_so_far,10.0,10.0,10.0,10.0,10.0,10
greedy,1,"[1225,49]",32.0,best_distance_so_far,10.0,10.0,10.0,10.0,11.0,10
greedy,1,"[1225,49]",33.0,best_distance_so_far,10.0,10.0,10.0,10.0,11.0,10
greedy,1,"[1225,49]",34.0,best_distance_so_far,10.0,10.0,10.0,10.0,11.0,10
greedy,1,"[1225,49]",35.0,best_distance_so_far,10.0,10.0,10.0,10.0,11.0,10
greedy,1,"[1225,49]",36.0,best_distance_so_far,10.0,10.0,10.0,10.0,11.0,10
greedy,1,"[1225,49]",37.0,best_distance_so_far,10.0,10.0,10.0,10.0,11.0,10
