method,C,run,code_family,group_path,step,n_evaluated,best_distance_so_far,best_score_at_best_distance_so_far,global_min_score_so_far
beam,0,2,"[625,25]","/[625,25]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_144101",10.0,1968,9.0,11143209999.999996,11143209999.999996
beam,0,2,"[625,25]","/[625,25]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_144101",11.0,1983,9.0,11143209999.999996,11143209999.999996
beam,0,2,"[625,25]","/[625,25]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_144101",12.0,1993,9.0,11143209999.999996,11143209999.999996
beam,0,2,"[625,25]","/[625,25]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_144101",13.0,2003,9.0,11143209999.999996,11143209999.999996
beam,0,2,"[625,25]","/[625,25]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_144101",14.0,2019,9.0,11143209999.999996,11143209999.999996
beam,0,2,"[625,25]","/[625,25]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_144101",15.0,2035,9.0,11143209999.999996,11143209999.999996
beam,0,2,"[625,25]","/[625,25]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_144101",16.0,2043,9.0,11143209999.999996,11143209999.999996
beam,0,2,"[625,25]","/[625,25]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_144101",17.0,2056,9.0,11143209999.999996,11143209999.999996
beam,0,2,"[625,25]","/[625,25]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_144101",18.0,2072,9.0,11143209999.999996,11143209999.999996
beam,0,2,"[625,25]","/[625,25]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_144101",19.0,2082,9.0,11143209999.999996,11143209999.999996
beam,0,2,"[625,25]","/[625,25]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_144101",20.0,2104,9.0,11143209999.999996,11143209999.999996
beam,0,2,"[625,25]","/[625,25]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_144101",21.0,2115,9.0,11143209999.999996,11143209999.999996
beam,0,2,"[625,25]","/[625,25]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_144101",22.0,2125,9.0,11143209999.999996,11143209999.999996
beam,0,2,"[625,25]","/[625,25]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_144101",23.0,2141,9.0,11143209999.999996,11143209999.999996
beam,0,2,"[625,25]","/[625,25]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_144101",24.0,2151,9.0,11143209999.999996,11143209999.999996
beam,0,2,"[625,25]","/[625,25]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_144101",25.0,2168,9.0,11143209999.999996,11143209999.999996
beam,0,2,"[625,25]","/[625,25]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_144101",26.0,2186,9.0,11143209999.999996,11143209999.999996
beam,0,2,"[625,25]","/[625,25]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_144101",27.0,2203,9.0,11143209999.999996,11143209999.999996
beam,0,2,"[625,25]","/[625,25]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_144101",28.0,2219,9.0,11143209999.999996,11143209999.999996
beam,0,2,"[625,25]","/[625,25]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_144101",29.0,2234,9.0,11143209999.999996,11143209999.999996
beam,0,2,"[625,25]","/[625,25]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_144101",30.0,2249,9.0,11143209999.999996,11143209999.999996
beam,0,2,"[625,25]","/[625,25]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_144101",31.0,2261,9.0,11143209999.999996,11143209999.999996
beam,0,2,"[625,25]","/[625,25]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_144101",32.0,2272,9.0,11143209999.999996,11143209999.999996
beam,0,2,"[625,25]","/[625,25]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_144101",33.0,2282,9.0,11143209999.999996,11143209999.999996
beam,0,2,"[625,25]","/[625,25]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_144101",34.0,2292,9.0,11143209999.999996,11143209999.999996
beam,0,2,"[625,25]","/[625,25]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_144101",35.0,2309,9.0,11143209999.999996,11143209999.999996
beam,0,2,"[625,25]","/[625,25]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_144101",36.0,2318,9.0,11143209999.999996,11143209999.999996
beam,0,2,"[625,25]","/[625,25]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_144101",37.0,2332,9.0,11143209999.999996,11143209999.999996
beam,0,2,"[625,25]","/[625,25]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_144101",38.0,2344,9.0,11143209999.999996,11143209999.999996
beam,0,2,"[625,25]","/[625,25]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_144101",39.0,2351,9.0,11143209999.999996,11143209999.999996
beam,0,2,"[625,25]","/[625,25]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_144101",40.0,2370,9.0,11143209999.999996,11143209999.999996
beam,0,2,"[625,25]","/[625,25]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_144101",41.0,2388,9.0,11143209999.999996,11143209999.999996
beam,0,2,"[625,25]","/[625,25]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_144101",42.0,2400,9.0,11143209999.999996,11143209999.999996
beam,0,2,"[625,25]","/[625,25]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_144101",43.0,2409,9.0,11143209999.999996,11143209999.999996
beam,0,2,"[625,25]","/[625,25]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_144101",44.0,2421,9.0,11143209999.999996,11143209999.999996
beam,0,2,"[625,25]","/[625,25]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_144101",45.0,2432,9.0,11143209999.999996,11143209999.999996
beam,0,2,"[625,25]","/[625,25]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_144101",46.0,2445,9.0,11143209999.999996,11143209999.999996
beam,0,2,"[625,25]","/[625,25]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_144101",47.0,2459,9.0,11055000999.999996,11055000999.999996
beam,0,2,"[625,25]","/[625,25]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_144101",48.0,2479,9.0,11055000999.999996,11055000999.999996
beam,0,2,"[625,25]","/[625,25]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_144101",49.0,2495,9.0,11055000999.999996,11055000999.999996
beam,0,2,"[625,25]","/[625,25]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_144101",50.0,2512,9.0,11055000999.999996,11055000999.999996
beam,0,3,"[625,25]","/[625,25]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_154946",0.0,1,6.0,1061408010099.9994,1061408010099.9994
beam,0,3,"[625,25]","/[625,25]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_154946",1.0,248,8.0,47773110999.99997,47773110999.99997
beam,0,3,"[625,25]","/[625,25]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_154946",2.0,499,8.0,36270300999.999985,36270300999.999985
beam,0,3,"[625,25]","/[625,25]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_154946",3.0,694,8.0,27181209999.999985,27181209999.999985
beam,0,3,"[625,25]","/[625,25]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_154946",4.0,869,9.0,11143209999.999996,11143209999.999996
beam,0,3,"[625,25]","/[625,25]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_154946",5.0,941,9.0,11143209999.999996,11143209999.999996
beam,0,3,"[625,25]","/[625,25]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_154946",6.0,1094,9.0,11055000999.999996,11055000999.999996
beam,0,3,"[625,25]","/[625,25]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_154946",7.0,1159,9.0,9282000099.999996,9282000099.999996
beam,0,3,"[625,25]","/[625,25]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_154946",8.0,1169,9.0,9282000099.999996,9282000099.999996
beam,0,3,"[625,25]","/[625,25]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_154946",9.0,1181,9.0,9282000099.999996,9282000099.999996
beam,0,3,"[625,25]","/[625,25]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_154946",10.0,1194,9.0,9282000099.999996,9282000099.999996
beam,0,3,"[625,25]","/[625,25]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_154946",11.0,1206,9.0,9282000099.999996,9282000099.999996
beam,0,3,"[625,25]","/[625,25]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_154946",12.0,1221,9.0,9282000099.999996,9282000099.999996
beam,0,3,"[625,25]","/[625,25]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_154946",13.0,1236,9.0,9282000099.999996,9282000099.999996
beam,0,3,"[625,25]","/[625,25]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_154946",14.0,1256,9.0,9282000099.999996,9282000099.999996
beam,0,3,"[625,25]","/[625,25]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_154946",15.0,1272,9.0,9282000099.999996,9282000099.999996
beam,0,3,"[625,25]","/[625,25]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_154946",16.0,1287,9.0,9282000099.999996,9282000099.999996
beam,0,3,"[625,25]","/[625,25]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_154946",17.0,1300,9.0,9282000099.999996,9282000099.999996
beam,0,3,"[625,25]","/[625,25]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_154946",18.0,1310,9.0,9282000099.999996,9282000099.999996
beam,0,3,"[625,25]","/[625,25]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_154946",19.0,1325,9.0,9282000099.999996,9282000099.999996
beam,0,3,"[625,25]","/[625,25]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_154946",20.0,1342,9.0,9282000099.999996,9282000099.999996
beam,0,3,"[625,25]","/[625,25]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_154946",21.0,1356,9.0,9282000099.999996,9282000099.999996
beam,0,3,"[625,25]","/[625,25]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_154946",22.0,1365,9.0,9282000099.999996,9282000099.999996
beam,0,3,"[625,25]","/[625,25]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_154946",23.0,1374,9.0,9282000099.999996,9282000099.999996
beam,0,3,"[625,25]","/[625,25]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_154946",24.0,1386,9.0,9282000099.999996,9282000099.999996
beam,0,3,"[625,25]","/[625,25]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_154946",25.0,1401,9.0,9282000099.999996,9282000099.999996
beam,0,3,"[625,25]","/[625,25]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_154946",26.0,1410,9.0,9282000099.999996,9282000099.999996
beam,0,3,"[625,25]","/[625,25]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_154946",27.0,1418,9.0,9282000099.999996,9282000099.999996
beam,0,3,"[625,25]","/[625,25]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_154946",28.0,1431,9.0,9282000099.999996,9282000099.999996
beam,0,3,"[625,25]","/[625,25]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_154946",29.0,1444,9.0,9282000099.999996,9282000099.999996
beam,0,3,"[625,25]","/[625,25]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_154946",30.0,1460,9.0,9282000099.999996,9282000099.999996
beam,0,3,"[625,25]","/[625,25]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_154946",31.0,1477,9.0,9282000099.999996,9282000099.999996
beam,0,3,"[625,25]","/[625,25]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_154946",32.0,1489,9.0,9282000099.999996,9282000099.999996
beam,0,3,"[625,25]","/[625,25]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_154946",33.0,1500,9.0,9282000099.999996,9282000099.999996
beam,0,3,"[625,25]","/[625,25]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_154946",34.0,1515,9.0,9282000099.999996,9282000099.999996
beam,0,3,"[625,25]","/[625,25]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_154946",35.0,1529,9.0,9282000099.999996,9282000099.999996
beam,0,3,"[625,25]","/[625,25]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_154946",36.0,1536,9.0,9282000099.999996,9282000099.999996
beam,0,3,"[625,25]","/[625,25]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_154946",37.0,1554,9.0,9282000099.999996,9282000099.999996
beam,0,3,"[625,25]","/[625,25]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_154946",38.0,1569,9.0,9282000099.999996,9282000099.999996
beam,0,3,"[625,25]","/[625,25]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_154946",39.0,1583,9.0,9282000099.999996,9282000099.999996
beam,0,3,"[625,25]","/[625,25]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_154946",40.0,1598,9.0,9282000099.999996,9282000099.999996
beam,0,3,"[625,25]","/[625,25]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_154946",41.0,1610,9.0,9282000099.999996,9282000099.999996
beam,0,3,"[625,25]","/[625,25]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_154946",42.0,1626,9.0,9282000099.999996,9282000099.999996
beam,0,3,"[625,25]","/[625,25]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_154946",43.0,1651,9.0,9282000099.999996,9282000099.999996
beam,0,3,"[625,25]","/[625,25]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_154946",44.0,1677,9.0,9282000099.999996,9282000099.999996
beam,0,3,"[625,25]","/[625,25]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_154946",45.0,1703,9.0,9282000099.999996,9282000099.999996
beam,0,3,"[625,25]","/[625,25]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_154946",46.0,1716,9.0,9282000099.999996,9282000099.999996
beam,0,3,"[625,25]","/[625,25]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_154946",47.0,1737,9.0,9282000099.999996,9282000099.999996
beam,0,3,"[625,25]","/[625,25]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_154946",48.0,1762,9.0,9282000099.999996,9282000099.999996
beam,0,3,"[625,25]","/[625,25]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_154946",49.0,1795,9.0,9282000099.999996,9282000099.999996
beam,0,3,"[625,25]","/[625,25]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_154946",50.0,1829,9.0,9282000099.999996,9282000099.999996
beam,0,4,"[625,25]","/[625,25]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_164606",0.0,1,6.0,1061408010099.9994,1061408010099.9994
beam,0,4,"[625,25]","/[625,25]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_164606",1.0,247,8.0,51609999999.99997,51609999999.99997
beam,0,4,"[625,25]","/[625,25]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_164606",2.0,569,8.0,37874100999.999985,37874100999.999985
beam,0,4,"[625,25]","/[625,25]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_164606",3.0,872,8.0,27181209999.999985,27181209999.999985
